name,area,date,price
Ca phe voi nhan xo,Dak Lak,6/3/2008,34000
Ca phe voi nhan xo,Dak Lak,6/4/2008,33250
Ca phe voi nhan xo,Dak Lak,6/5/2008,33500
Ca phe voi nhan xo,Dak Lak,6/6/2008,33600
Ca phe voi nhan xo,Dak Lak,6/9/2008,34550
Ca phe voi nhan xo,Dak Lak,6/10/2008,33000
Ca phe voi nhan xo,Dak Lak,6/11/2008,34000
Ca phe voi nhan xo,Dak Lak,6/12/2008,33500
Ca phe voi nhan xo,Dak Lak,6/13/2008,34600
Ca phe voi nhan xo,Dak Lak,6/17/2008,35200
Ca phe voi nhan xo,Dak Lak,6/18/2008,36000
Ca phe voi nhan xo,Dak Lak,6/19/2008,36300
Ca phe voi nhan xo,Dak Lak,6/20/2008,36600
Ca phe voi nhan xo,Dak Lak,6/23/2008,36500
Ca phe voi nhan xo,Dak Lak,6/24/2008,36400
Ca phe voi nhan xo,Dak Lak,6/25/2008,36500
Ca phe voi nhan xo,Dak Lak,6/27/2008,36700
Ca phe voi nhan xo,Dak Lak,6/30/2008,36700
Ca phe voi nhan xo,Dak Lak,7/1/2008,37500
Ca phe voi nhan xo,Dak Lak,7/2/2008,38200
Ca phe voi nhan xo,Dak Lak,7/3/2008,38000
Ca phe voi nhan xo,Dak Lak,7/7/2008,37200
Ca phe voi nhan xo,Dak Lak,7/8/2008,34500
Ca phe voi nhan xo,Dak Lak,7/9/2008,34500
Ca phe voi nhan xo,Dak Lak,7/10/2008,34500
Ca phe voi nhan xo,Dak Lak,7/11/2008,34700
Ca phe voi nhan xo,Dak Lak,7/14/2008,34900
Ca phe voi nhan xo,Dak Lak,7/15/2008,35200
Ca phe voi nhan xo,Dak Lak,7/16/2008,36700
Ca phe voi nhan xo,Dak Lak,7/17/2008,36700
Ca phe voi nhan xo,Dak Lak,7/18/2008,36700
Ca phe voi nhan xo,Dak Lak,7/21/2008,36700
Ca phe voi nhan xo,Dak Lak,7/22/2008,36000
Ca phe voi nhan xo,Dak Lak,7/23/2008,36300
Ca phe voi nhan xo,Dak Lak,7/24/2008,35500
Ca phe voi nhan xo,Dak Lak,7/25/2008,35500
Ca phe voi nhan xo,Dak Lak,7/28/2008,35500
Ca phe voi nhan xo,Dak Lak,7/29/2008,36000
Ca phe voi nhan xo,Dak Lak,7/30/2008,36600
Ca phe voi nhan xo,Dak Lak,7/31/2008,36400
Ca phe voi nhan xo,Dak Lak,8/1/2008,36700
Ca phe voi nhan xo,Dak Lak,8/4/2008,36700
Ca phe voi nhan xo,Dak Lak,8/5/2008,36200
Ca phe voi nhan xo,Dak Lak,8/6/2008,37000
Ca phe voi nhan xo,Dak Lak,8/7/2008,36400
Ca phe voi nhan xo,Dak Lak,8/8/2008,36500
Ca phe voi nhan xo,Dak Lak,8/11/2008,36500
Ca phe voi nhan xo,Dak Lak,8/12/2008,36000
Ca phe voi nhan xo,Dak Lak,8/13/2008,35200
Ca phe voi nhan xo,Dak Lak,8/14/2008,34500
Ca phe voi nhan xo,Dak Lak,8/15/2008,34500
Ca phe voi nhan xo,Dak Lak,8/18/2008,34200
Ca phe voi nhan xo,Dak Lak,8/19/2008,34700
Ca phe voi nhan xo,Dak Lak,8/20/2008,34500
Ca phe voi nhan xo,Dak Lak,8/21/2008,34000
Ca phe voi nhan xo,Dak Lak,8/22/2008,35500
Ca phe voi nhan xo,Dak Lak,8/25/2008,35600
Ca phe voi nhan xo,Dak Lak,8/26/2008,35600
Ca phe voi nhan xo,Dak Lak,8/27/2008,36000
Ca phe voi nhan xo,Dak Lak,8/28/2008,35600
Ca phe voi nhan xo,Dak Lak,8/29/2008,35400
Ca phe voi nhan xo,Dak Lak,9/1/2008,35600
Ca phe voi nhan xo,Dak Lak,9/3/2008,35000
Ca phe voi nhan xo,Dak Lak,9/4/2008,34000
Ca phe voi nhan xo,Dak Lak,9/5/2008,34200
Ca phe voi nhan xo,Dak Lak,9/8/2008,33400
Ca phe voi nhan xo,Dak Lak,9/9/2008,33400
Ca phe voi nhan xo,Dak Lak,9/10/2008,33400
Ca phe voi nhan xo,Dak Lak,9/12/2008,33800
Ca phe voi nhan xo,Dak Lak,9/15/2008,33800
Ca phe voi nhan xo,Dak Lak,9/16/2008,34000
Ca phe voi nhan xo,Dak Lak,9/17/2008,31000
Ca phe voi nhan xo,Dak Lak,9/18/2008,31000
Ca phe voi nhan xo,Dak Lak,9/19/2008,31500
Ca phe voi nhan xo,Dak Lak,9/22/2008,31800
Ca phe voi nhan xo,Dak Lak,9/23/2008,32200
Ca phe voi nhan xo,Dak Lak,9/24/2008,32200
Ca phe voi nhan xo,Dak Lak,9/25/2008,32350
Ca phe voi nhan xo,Dak Lak,9/29/2008,31000
Ca phe voi nhan xo,Dak Lak,9/30/2008,31000
Ca phe voi nhan xo,Dak Lak,10/1/2008,30500
Ca phe voi nhan xo,Dak Lak,10/2/2008,29500
Ca phe voi nhan xo,Dak Lak,10/3/2008,29500
Ca phe voi nhan xo,Dak Lak,10/6/2008,29000
Ca phe voi nhan xo,Dak Lak,10/7/2008,27500
Ca phe voi nhan xo,Dak Lak,10/8/2008,27500
Ca phe voi nhan xo,Dak Lak,10/9/2008,25000
Ca phe voi nhan xo,Dak Lak,10/13/2008,25100
Ca phe voi nhan xo,Dak Lak,10/14/2008,25700
Ca phe voi nhan xo,Dak Lak,10/15/2008,26000
Ca phe voi nhan xo,Dak Lak,10/16/2008,25000
Ca phe voi nhan xo,Dak Lak,10/17/2008,25500
Ca phe voi nhan xo,Dak Lak,10/20/2008,26000
Ca phe voi nhan xo,Dak Lak,10/21/2008,26000
Ca phe voi nhan xo,Dak Lak,10/22/2008,26000
Ca phe voi nhan xo,Dak Lak,10/23/2008,25500
Ca phe voi nhan xo,Dak Lak,10/24/2008,24800
Ca phe voi nhan xo,Dak Lak,10/27/2008,24000
Ca phe voi nhan xo,Dak Lak,10/28/2008,23000
Ca phe voi nhan xo,Dak Lak,10/29/2008,23000
Ca phe voi nhan xo,Dak Lak,10/30/2008,24600
Ca phe voi nhan xo,Dak Lak,10/31/2008,24000
Ca phe voi nhan xo,Dak Lak,11/3/2008,23500
Ca phe voi nhan xo,Dak Lak,11/4/2008,24200
Ca phe voi nhan xo,Dak Lak,11/5/2008,25500
Ca phe voi nhan xo,Dak Lak,11/6/2008,25700
Ca phe voi nhan xo,Dak Lak,11/7/2008,24900
Ca phe voi nhan xo,Dak Lak,11/10/2008,25000
Ca phe voi nhan xo,Dak Lak,11/11/2008,26200
Ca phe voi nhan xo,Dak Lak,11/12/2008,26400
Ca phe voi nhan xo,Dak Lak,11/13/2008,25800
Ca phe voi nhan xo,Dak Lak,11/14/2008,26000
Ca phe voi nhan xo,Dak Lak,11/17/2008,25600
Ca phe voi nhan xo,Dak Lak,11/19/2008,25600
Ca phe voi nhan xo,Dak Lak,11/20/2008,25500
Ca phe voi nhan xo,Dak Lak,11/21/2008,25400
Ca phe voi nhan xo,Dak Lak,11/24/2008,25700
Ca phe voi nhan xo,Dak Lak,11/25/2008,26400
Ca phe voi nhan xo,Dak Lak,11/26/2008,26400
Ca phe voi nhan xo,Dak Lak,11/27/2008,26500
Ca phe voi nhan xo,Dak Lak,11/28/2008,27000
Ca phe voi nhan xo,Dak Lak,12/1/2008,26500
Ca phe voi nhan xo,Dak Lak,12/2/2008,26300
Ca phe voi nhan xo,Dak Lak,12/3/2008,25800
Ca phe voi nhan xo,Dak Lak,12/4/2008,25500
Ca phe voi nhan xo,Dak Lak,12/5/2008,24500
Ca phe voi nhan xo,Dak Lak,12/8/2008,24200
Ca phe voi nhan xo,Dak Lak,12/9/2008,24200
Ca phe voi nhan xo,Dak Lak,12/10/2008,25500
Ca phe voi nhan xo,Dak Lak,12/11/2008,25700
Ca phe voi nhan xo,Dak Lak,12/12/2008,25700
Ca phe voi nhan xo,Dak Lak,12/15/2008,25500
Ca phe voi nhan xo,Dak Lak,12/16/2008,25300
Ca phe voi nhan xo,Dak Lak,12/17/2008,25200
Ca phe voi nhan xo,Dak Lak,12/18/2008,25500
Ca phe voi nhan xo,Dak Lak,12/22/2008,24600
Ca phe voi nhan xo,Dak Lak,12/23/2008,23900
Ca phe voi nhan xo,Dak Lak,12/24/2008,23500
Ca phe voi nhan xo,Dak Lak,12/25/2008,23500
Ca phe voi nhan xo,Dak Lak,12/26/2008,23500
Ca phe voi nhan xo,Dak Lak,12/29/2008,23900
Ca phe voi nhan xo,Dak Lak,12/30/2008,24200
Ca phe voi nhan xo,Dak Lak,12/31/2008,24000
Ca phe voi nhan xo,Dak Lak,1/2/2009,24500
Ca phe voi nhan xo,Dak Lak,1/5/2009,25000
Ca phe voi nhan xo,Dak Lak,1/6/2009,24800
Ca phe voi nhan xo,Dak Lak,1/7/2009,25500
Ca phe voi nhan xo,Dak Lak,1/8/2009,25300
Ca phe voi nhan xo,Dak Lak,1/9/2009,25300
Ca phe voi nhan xo,Dak Lak,1/12/2009,26100
Ca phe voi nhan xo,Dak Lak,1/13/2009,25700
Ca phe voi nhan xo,Dak Lak,1/14/2009,25300
Ca phe voi nhan xo,Dak Lak,1/15/2009,25400
Ca phe voi nhan xo,Dak Lak,1/16/2009,25300
Ca phe voi nhan xo,Dak Lak,1/19/2009,25600
Ca phe voi nhan xo,Dak Lak,1/20/2009,25300
Ca phe voi nhan xo,Dak Lak,1/21/2009,25300
Ca phe voi nhan xo,Dak Lak,1/22/2009,25500
Ca phe voi nhan xo,Dak Lak,2/2/2009,25800
Ca phe voi nhan xo,Dak Lak,2/3/2009,25700
Ca phe voi nhan xo,Dak Lak,2/4/2009,25700
Ca phe voi nhan xo,Dak Lak,2/5/2009,25000
Ca phe voi nhan xo,Dak Lak,2/6/2009,25600
Ca phe voi nhan xo,Dak Lak,2/9/2009,26000
Ca phe voi nhan xo,Dak Lak,2/10/2009,25625
Ca phe voi nhan xo,Dak Lak,2/11/2009,25300
Ca phe voi nhan xo,Dak Lak,2/12/2009,25400
Ca phe voi nhan xo,Dak Lak,2/13/2009,24900
Ca phe voi nhan xo,Dak Lak,2/16/2009,24800
Ca phe voi nhan xo,Dak Lak,2/17/2009,25300
Ca phe voi nhan xo,Dak Lak,2/18/2009,25000
Ca phe voi nhan xo,Dak Lak,2/19/2009,24500
Ca phe voi nhan xo,Dak Lak,2/20/2009,25000
Ca phe voi nhan xo,Dak Lak,2/23/2009,24350
Ca phe voi nhan xo,Dak Lak,2/24/2009,25000
Ca phe voi nhan xo,Dak Lak,2/25/2009,25000
Ca phe voi nhan xo,Dak Lak,2/26/2009,24900
Ca phe voi nhan xo,Dak Lak,2/27/2009,24650
Ca phe voi nhan xo,Dak Lak,3/2/2009,24800
Ca phe voi nhan xo,Dak Lak,3/3/2009,24400
Ca phe voi nhan xo,Dak Lak,3/4/2009,23800
Ca phe voi nhan xo,Dak Lak,3/5/2009,24400
Ca phe voi nhan xo,Dak Lak,3/6/2009,23900
Ca phe voi nhan xo,Dak Lak,3/9/2009,23800
Ca phe voi nhan xo,Dak Lak,3/10/2009,23500
Ca phe voi nhan xo,Dak Lak,3/11/2009,23000
Ca phe voi nhan xo,Dak Lak,3/12/2009,22500
Ca phe voi nhan xo,Dak Lak,3/13/2009,24000
Ca phe voi nhan xo,Dak Lak,3/16/2009,24100
Ca phe voi nhan xo,Dak Lak,3/17/2009,23900
Ca phe voi nhan xo,Dak Lak,3/18/2009,24000
Ca phe voi nhan xo,Dak Lak,3/19/2009,24200
Ca phe voi nhan xo,Dak Lak,3/20/2009,25000
Ca phe voi nhan xo,Dak Lak,3/23/2009,24500
Ca phe voi nhan xo,Dak Lak,3/24/2009,24800
Ca phe voi nhan xo,Dak Lak,3/25/2009,24500
Ca phe voi nhan xo,Dak Lak,3/26/2009,24800
Ca phe voi nhan xo,Dak Lak,3/27/2009,24500
Ca phe voi nhan xo,Dak Lak,3/30/2009,24600
Ca phe voi nhan xo,Dak Lak,3/31/2009,24700
Ca phe voi nhan xo,Dak Lak,4/1/2009,24800
Ca phe voi nhan xo,Dak Lak,4/2/2009,24450
Ca phe voi nhan xo,Dak Lak,4/3/2009,24700
Ca phe voi nhan xo,Dak Lak,4/7/2009,24750
Ca phe voi nhan xo,Dak Lak,4/8/2009,24800
Ca phe voi nhan xo,Dak Lak,4/9/2009,24850
Ca phe voi nhan xo,Dak Lak,4/10/2009,24800
Ca phe voi nhan xo,Dak Lak,4/13/2009,24800
Ca phe voi nhan xo,Dak Lak,4/14/2009,24800
Ca phe voi nhan xo,Dak Lak,4/15/2009,24650
Ca phe voi nhan xo,Dak Lak,4/16/2009,24325
Ca phe voi nhan xo,Dak Lak,4/17/2009,24600
Ca phe voi nhan xo,Dak Lak,4/20/2009,24400
Ca phe voi nhan xo,Dak Lak,4/21/2009,24400
Ca phe voi nhan xo,Dak Lak,4/22/2009,24200
Ca phe voi nhan xo,Dak Lak,4/23/2009,24400
Ca phe voi nhan xo,Dak Lak,4/24/2009,24300
Ca phe voi nhan xo,Dak Lak,4/27/2009,24700
Ca phe voi nhan xo,Dak Lak,4/28/2009,24000
Ca phe voi nhan xo,Dak Lak,4/29/2009,24000
Ca phe voi nhan xo,Dak Lak,5/4/2009,24700
Ca phe voi nhan xo,Dak Lak,5/5/2009,24450
Ca phe voi nhan xo,Dak Lak,5/6/2009,25100
Ca phe voi nhan xo,Dak Lak,5/7/2009,25100
Ca phe voi nhan xo,Dak Lak,5/8/2009,24700
Ca phe voi nhan xo,Dak Lak,5/12/2009,25000
Ca phe voi nhan xo,Dak Lak,5/13/2009,25000
Ca phe voi nhan xo,Dak Lak,5/14/2009,24800
Ca phe voi nhan xo,Dak Lak,5/15/2009,25000
Ca phe voi nhan xo,Dak Lak,5/18/2009,25000
Ca phe voi nhan xo,Dak Lak,5/19/2009,25200
Ca phe voi nhan xo,Dak Lak,5/20/2009,25300
Ca phe voi nhan xo,Dak Lak,5/21/2009,25200
Ca phe voi nhan xo,Dak Lak,5/22/2009,25200
Ca phe voi nhan xo,Dak Lak,5/25/2009,25000
Ca phe voi nhan xo,Dak Lak,5/26/2009,25000
Ca phe voi nhan xo,Dak Lak,5/27/2009,24600
Ca phe voi nhan xo,Dak Lak,5/28/2009,25000
Ca phe voi nhan xo,Dak Lak,5/29/2009,24900
Ca phe voi nhan xo,Dak Lak,6/1/2009,24900
Ca phe voi nhan xo,Dak Lak,6/2/2009,25500
Ca phe voi nhan xo,Dak Lak,6/3/2009,25300
Ca phe voi nhan xo,Dak Lak,6/4/2009,25300
Ca phe voi nhan xo,Dak Lak,6/5/2009,25400
Ca phe voi nhan xo,Dak Lak,6/9/2009,25400
Ca phe voi nhan xo,Dak Lak,6/10/2009,25400
Ca phe voi nhan xo,Dak Lak,6/11/2009,25300
Ca phe voi nhan xo,Dak Lak,6/12/2009,25400
Ca phe voi nhan xo,Dak Lak,6/15/2009,25250
Ca phe voi nhan xo,Dak Lak,6/16/2009,24500
Ca phe voi nhan xo,Dak Lak,6/17/2009,24700
Ca phe voi nhan xo,Dak Lak,6/18/2009,24350
Ca phe voi nhan xo,Dak Lak,6/19/2009,24350
Ca phe voi nhan xo,Dak Lak,6/22/2009,23000
Ca phe voi nhan xo,Dak Lak,6/23/2009,23200
Ca phe voi nhan xo,Dak Lak,6/24/2009,21850
Ca phe voi nhan xo,Dak Lak,6/25/2009,21550
Ca phe voi nhan xo,Dak Lak,6/26/2009,22500
Ca phe voi nhan xo,Dak Lak,6/29/2009,22200
Ca phe voi nhan xo,Dak Lak,6/30/2009,23375
Ca phe voi nhan xo,Dak Lak,7/1/2009,22700
Ca phe voi nhan xo,Dak Lak,7/2/2009,23500
Ca phe voi nhan xo,Dak Lak,7/3/2009,23500
Ca phe voi nhan xo,Dak Lak,7/6/2009,23500
Ca phe voi nhan xo,Dak Lak,7/7/2009,23700
Ca phe voi nhan xo,Dak Lak,7/8/2009,23500
Ca phe voi nhan xo,Dak Lak,7/9/2009,23500
Ca phe voi nhan xo,Dak Lak,7/10/2009,23600
Ca phe voi nhan xo,Dak Lak,7/13/2009,24100
Ca phe voi nhan xo,Dak Lak,7/14/2009,24100
Ca phe voi nhan xo,Dak Lak,7/15/2009,24500
Ca phe voi nhan xo,Dak Lak,7/16/2009,24600
Ca phe voi nhan xo,Dak Lak,7/17/2009,24800
Ca phe voi nhan xo,Dak Lak,7/20/2009,25500
Ca phe voi nhan xo,Dak Lak,7/21/2009,25500
Ca phe voi nhan xo,Dak Lak,7/22/2009,25400
Ca phe voi nhan xo,Dak Lak,7/23/2009,25400
Ca phe voi nhan xo,Dak Lak,7/24/2009,25500
Ca phe voi nhan xo,Dak Lak,7/27/2009,25100
Ca phe voi nhan xo,Dak Lak,7/28/2009,25100
Ca phe voi nhan xo,Dak Lak,7/29/2009,25100
Ca phe voi nhan xo,Dak Lak,7/30/2009,25100
Ca phe voi nhan xo,Dak Lak,7/31/2009,25200
Ca phe voi nhan xo,Dak Lak,8/3/2009,25700
Ca phe voi nhan xo,Dak Lak,8/4/2009,26000
Ca phe voi nhan xo,Dak Lak,8/5/2009,26000
Ca phe voi nhan xo,Dak Lak,8/6/2009,25600
Ca phe voi nhan xo,Dak Lak,8/7/2009,25600
Ca phe voi nhan xo,Dak Lak,8/10/2009,25350
Ca phe voi nhan xo,Dak Lak,8/11/2009,25100
Ca phe voi nhan xo,Dak Lak,8/12/2009,25000
Ca phe voi nhan xo,Dak Lak,8/13/2009,25100
Ca phe voi nhan xo,Dak Lak,8/14/2009,24900
Ca phe voi nhan xo,Dak Lak,8/17/2009,24250
Ca phe voi nhan xo,Dak Lak,8/18/2009,23500
Ca phe voi nhan xo,Dak Lak,8/19/2009,23500
Ca phe voi nhan xo,Dak Lak,8/20/2009,24200
Ca phe voi nhan xo,Dak Lak,8/21/2009,23400
Ca phe voi nhan xo,Dak Lak,8/24/2009,23000
Ca phe voi nhan xo,Dak Lak,8/25/2009,22800
Ca phe voi nhan xo,Dak Lak,8/26/2009,23000
Ca phe voi nhan xo,Dak Lak,8/27/2009,24200
Ca phe voi nhan xo,Dak Lak,8/31/2009,24300
Ca phe voi nhan xo,Dak Lak,9/1/2009,24300
Ca phe voi nhan xo,Dak Lak,9/3/2009,24500
Ca phe voi nhan xo,Dak Lak,9/4/2009,24500
Ca phe voi nhan xo,Dak Lak,9/7/2009,25000
Ca phe voi nhan xo,Dak Lak,9/8/2009,25400
Ca phe voi nhan xo,Dak Lak,9/9/2009,25400
Ca phe voi nhan xo,Dak Lak,9/10/2009,25400
Ca phe voi nhan xo,Dak Lak,9/11/2009,25300
Ca phe voi nhan xo,Dak Lak,9/14/2009,25300
Ca phe voi nhan xo,Dak Lak,9/15/2009,25600
Ca phe voi nhan xo,Dak Lak,9/16/2009,25600
Ca phe voi nhan xo,Dak Lak,9/17/2009,25700
Ca phe voi nhan xo,Dak Lak,9/18/2009,25800
Ca phe voi nhan xo,Dak Lak,9/21/2009,25600
Ca phe voi nhan xo,Dak Lak,9/22/2009,25000
Ca phe voi nhan xo,Dak Lak,9/23/2009,25200
Ca phe voi nhan xo,Dak Lak,9/24/2009,25000
Ca phe voi nhan xo,Dak Lak,9/25/2009,23400
Ca phe voi nhan xo,Dak Lak,9/28/2009,23400
Ca phe voi nhan xo,Dak Lak,9/29/2009,23800
Ca phe voi nhan xo,Dak Lak,9/30/2009,24100
Ca phe voi nhan xo,Dak Lak,10/1/2009,24000
Ca phe voi nhan xo,Dak Lak,10/2/2009,23600
Ca phe voi nhan xo,Dak Lak,10/5/2009,23950
Ca phe voi nhan xo,Dak Lak,10/6/2009,23850
Ca phe voi nhan xo,Dak Lak,10/7/2009,24550
Ca phe voi nhan xo,Dak Lak,10/8/2009,24900
Ca phe voi nhan xo,Dak Lak,10/9/2009,25350
Ca phe voi nhan xo,Dak Lak,10/10/2009,25100
Ca phe voi nhan xo,Dak Lak,10/12/2009,25200
Ca phe voi nhan xo,Dak Lak,10/13/2009,25200
Ca phe voi nhan xo,Dak Lak,10/14/2009,24400
Ca phe voi nhan xo,Dak Lak,10/15/2009,24600
Ca phe voi nhan xo,Dak Lak,10/16/2009,24600
Ca phe voi nhan xo,Dak Lak,10/17/2009,25200
Ca phe voi nhan xo,Dak Lak,10/19/2009,24500
Ca phe voi nhan xo,Dak Lak,10/20/2009,24850
Ca phe voi nhan xo,Dak Lak,10/21/2009,24700
Ca phe voi nhan xo,Dak Lak,10/22/2009,24800
Ca phe voi nhan xo,Dak Lak,10/23/2009,24700
Ca phe voi nhan xo,Dak Lak,10/24/2009,24300
Ca phe voi nhan xo,Dak Lak,10/26/2009,24000
Ca phe voi nhan xo,Dak Lak,10/27/2009,24200
Ca phe voi nhan xo,Dak Lak,10/28/2009,24500
Ca phe voi nhan xo,Dak Lak,10/29/2009,24700
Ca phe voi nhan xo,Dak Lak,10/30/2009,24900
Ca phe voi nhan xo,Dak Lak,10/31/2009,24700
Ca phe voi nhan xo,Dak Lak,11/2/2009,24600
Ca phe voi nhan xo,Dak Lak,11/3/2009,25100
Ca phe voi nhan xo,Dak Lak,11/4/2009,24800
Ca phe voi nhan xo,Dak Lak,11/5/2009,24700
Ca phe voi nhan xo,Dak Lak,11/6/2009,24700
Ca phe voi nhan xo,Dak Lak,11/7/2009,24600
Ca phe voi nhan xo,Dak Lak,11/9/2009,24700
Ca phe voi nhan xo,Dak Lak,11/10/2009,24150
Ca phe voi nhan xo,Dak Lak,11/11/2009,23050
Ca phe voi nhan xo,Dak Lak,11/12/2009,23400
Ca phe voi nhan xo,Dak Lak,11/13/2009,23150
Ca phe voi nhan xo,Dak Lak,11/14/2009,23200
Ca phe voi nhan xo,Dak Lak,11/16/2009,23000
Ca phe voi nhan xo,Dak Lak,11/17/2009,23650
Ca phe voi nhan xo,Dak Lak,11/18/2009,23750
Ca phe voi nhan xo,Dak Lak,11/19/2009,24100
Ca phe voi nhan xo,Dak Lak,11/20/2009,24000
Ca phe voi nhan xo,Dak Lak,11/23/2009,24350
Ca phe voi nhan xo,Dak Lak,11/24/2009,24400
Ca phe voi nhan xo,Dak Lak,11/25/2009,24300
Ca phe voi nhan xo,Dak Lak,11/26/2009,24450
Ca phe voi nhan xo,Dak Lak,11/27/2009,24350
Ca phe voi nhan xo,Dak Lak,11/30/2009,24300
Ca phe voi nhan xo,Dak Lak,12/1/2009,24600
Ca phe voi nhan xo,Dak Lak,12/2/2009,24500
Ca phe voi nhan xo,Dak Lak,12/3/2009,24300
Ca phe voi nhan xo,Dak Lak,12/4/2009,24500
Ca phe voi nhan xo,Dak Lak,12/7/2009,24300
Ca phe voi nhan xo,Dak Lak,12/8/2009,24500
Ca phe voi nhan xo,Dak Lak,12/9/2009,24400
Ca phe voi nhan xo,Dak Lak,12/10/2009,24500
Ca phe voi nhan xo,Dak Lak,12/11/2009,24900
Ca phe voi nhan xo,Dak Lak,12/12/2009,25000
Ca phe voi nhan xo,Dak Lak,12/14/2009,24400
Ca phe voi nhan xo,Dak Lak,12/15/2009,24600
Ca phe voi nhan xo,Dak Lak,12/16/2009,24600
Ca phe voi nhan xo,Dak Lak,12/17/2009,24700
Ca phe voi nhan xo,Dak Lak,12/18/2009,24200
Ca phe voi nhan xo,Dak Lak,12/23/2009,23800
Ca phe voi nhan xo,Dak Lak,12/24/2009,23800
Ca phe voi nhan xo,Dak Lak,12/25/2009,23700
Ca phe voi nhan xo,Dak Lak,12/28/2009,23700
Ca phe voi nhan xo,Dak Lak,12/29/2009,23800
Ca phe voi nhan xo,Dak Lak,12/30/2009,23600
Ca phe voi nhan xo,Dak Lak,12/31/2009,23700
Ca phe voi nhan xo,Dak Lak,1/1/2010,23900
Ca phe voi nhan xo,Dak Lak,1/4/2010,23700
Ca phe voi nhan xo,Dak Lak,1/5/2010,24200
Ca phe voi nhan xo,Dak Lak,1/6/2010,24100
Ca phe voi nhan xo,Dak Lak,1/7/2010,24350
Ca phe voi nhan xo,Dak Lak,1/8/2010,24500
Ca phe voi nhan xo,Dak Lak,1/9/2010,24600
Ca phe voi nhan xo,Dak Lak,1/11/2010,24500
Ca phe voi nhan xo,Dak Lak,1/12/2010,24250
Ca phe voi nhan xo,Dak Lak,1/13/2010,24350
Ca phe voi nhan xo,Dak Lak,1/14/2010,24400
Ca phe voi nhan xo,Dak Lak,1/15/2010,24400
Ca phe voi nhan xo,Dak Lak,1/19/2010,24100
Ca phe voi nhan xo,Dak Lak,1/20/2010,24000
Ca phe voi nhan xo,Dak Lak,1/21/2010,23700
Ca phe voi nhan xo,Dak Lak,1/22/2010,23500
Ca phe voi nhan xo,Dak Lak,1/25/2010,23800
Ca phe voi nhan xo,Dak Lak,1/26/2010,23950
Ca phe voi nhan xo,Dak Lak,1/27/2010,23850
Ca phe voi nhan xo,Dak Lak,1/28/2010,23800
Ca phe voi nhan xo,Dak Lak,1/29/2010,23700
Ca phe voi nhan xo,Dak Lak,2/1/2010,23700
Ca phe voi nhan xo,Dak Lak,2/2/2010,23700
Ca phe voi nhan xo,Dak Lak,2/3/2010,23850
Ca phe voi nhan xo,Dak Lak,2/4/2010,23700
Ca phe voi nhan xo,Dak Lak,2/5/2010,23500
Ca phe voi nhan xo,Dak Lak,2/8/2010,23300
Ca phe voi nhan xo,Dak Lak,2/9/2010,23300
Ca phe voi nhan xo,Dak Lak,2/10/2010,23350
Ca phe voi nhan xo,Dak Lak,2/11/2010,23200
Ca phe voi nhan xo,Dak Lak,2/23/2010,22500
Ca phe voi nhan xo,Dak Lak,2/24/2010,22500
Ca phe voi nhan xo,Dak Lak,2/25/2010,22800
Ca phe voi nhan xo,Dak Lak,2/26/2010,22650
Ca phe voi nhan xo,Dak Lak,2/27/2010,23100
Ca phe voi nhan xo,Dak Lak,3/1/2010,23100
Ca phe voi nhan xo,Dak Lak,3/2/2010,23400
Ca phe voi nhan xo,Dak Lak,3/3/2010,23200
Ca phe voi nhan xo,Dak Lak,3/4/2010,23200
Ca phe voi nhan xo,Dak Lak,3/5/2010,22700
Ca phe voi nhan xo,Dak Lak,3/8/2010,22600
Ca phe voi nhan xo,Dak Lak,3/9/2010,22500
Ca phe voi nhan xo,Dak Lak,3/10/2010,23000
Ca phe voi nhan xo,Dak Lak,3/11/2010,22800
Ca phe voi nhan xo,Dak Lak,3/12/2010,22800
Ca phe voi nhan xo,Dak Lak,3/15/2010,22800
Ca phe voi nhan xo,Dak Lak,3/16/2010,22700
Ca phe voi nhan xo,Dak Lak,3/17/2010,22800
Ca phe voi nhan xo,Dak Lak,3/18/2010,23000
Ca phe voi nhan xo,Dak Lak,3/19/2010,23300
Ca phe voi nhan xo,Dak Lak,3/22/2010,23200
Ca phe voi nhan xo,Dak Lak,3/23/2010,23400
Ca phe voi nhan xo,Dak Lak,3/24/2010,23600
Ca phe voi nhan xo,Dak Lak,3/25/2010,23600
Ca phe voi nhan xo,Dak Lak,3/26/2010,24300
Ca phe voi nhan xo,Dak Lak,3/29/2010,24300
Ca phe voi nhan xo,Dak Lak,3/30/2010,24600
Ca phe voi nhan xo,Dak Lak,3/31/2010,24500
Ca phe voi nhan xo,Dak Lak,4/1/2010,24500
Ca phe voi nhan xo,Dak Lak,4/2/2010,24500
Ca phe voi nhan xo,Dak Lak,4/5/2010,24500
Ca phe voi nhan xo,Dak Lak,4/6/2010,24500
Ca phe voi nhan xo,Dak Lak,4/8/2010,24500
Ca phe voi nhan xo,Dak Lak,4/9/2010,24500
Ca phe voi nhan xo,Dak Lak,4/12/2010,24400
Ca phe voi nhan xo,Dak Lak,4/14/2010,24400
Ca phe voi nhan xo,Dak Lak,4/15/2010,24400
Ca phe voi nhan xo,Dak Lak,4/16/2010,24400
Ca phe voi nhan xo,Dak Lak,4/19/2010,24400
Ca phe voi nhan xo,Dak Lak,4/20/2010,24000
Ca phe voi nhan xo,Dak Lak,4/21/2010,23700
