,Tên_mặt_hàng,Thị_trường,Ngày,Giá
0,Gạo thường|Rice,An Giang,2007-03-08,4800
496,Gạo thường|Rice,An Giang,2010-01-22,8250
497,Gạo thường|Rice,An Giang,2010-01-25,8250
498,Gạo thường|Rice,An Giang,2010-01-26,8250
499,Gạo thường|Rice,An Giang,2010-01-27,8250
500,Gạo thường|Rice,An Giang,2010-01-28,8250
501,Gạo thường|Rice,An Giang,2010-01-29,8800
502,Gạo thường|Rice,An Giang,2010-02-10,8250
503,Gạo thường|Rice,An Giang,2010-02-22,8750
504,Gạo thường|Rice,An Giang,2010-02-23,8750
505,Gạo thường|Rice,An Giang,2010-02-24,8750
506,Gạo thường|Rice,An Giang,2010-02-25,8750
507,Gạo thường|Rice,An Giang,2010-02-26,7250
508,Gạo thường|Rice,An Giang,2010-02-27,6750
509,Gạo thường|Rice,An Giang,2010-03-01,6750
510,Gạo thường|Rice,An Giang,2010-03-02,6750
511,Gạo thường|Rice,An Giang,2010-03-03,6750
512,Gạo thường|Rice,An Giang,2010-03-04,6750
513,Gạo thường|Rice,An Giang,2010-03-05,7000
514,Gạo thường|Rice,An Giang,2010-03-08,7000
515,Gạo thường|Rice,An Giang,2010-03-11,7000
516,Gạo thường|Rice,An Giang,2010-03-12,7500
517,Gạo thường|Rice,An Giang,2010-03-15,7500
518,Gạo thường|Rice,An Giang,2010-03-16,7500
519,Gạo thường|Rice,An Giang,2010-03-17,7500
520,Gạo thường|Rice,An Giang,2010-03-18,7500
521,Gạo thường|Rice,An Giang,2010-03-19,7500
522,Gạo thường|Rice,An Giang,2010-03-22,7500
523,Gạo thường|Rice,An Giang,2010-03-23,7500
524,Gạo thường|Rice,An Giang,2010-04-01,6800
525,Gạo thường|Rice,An Giang,2010-04-02,6750
526,Gạo thường|Rice,An Giang,2010-04-05,6750
527,Gạo thường|Rice,An Giang,2010-04-06,6750
528,Gạo thường|Rice,An Giang,2010-04-07,6750
529,Gạo thường|Rice,An Giang,2010-04-08,6750
530,Gạo thường|Rice,An Giang,2010-04-09,6750
531,Gạo thường|Rice,An Giang,2010-04-12,6750
532,Gạo thường|Rice,An Giang,2010-04-13,6750
533,Gạo thường|Rice,An Giang,2010-04-14,6750
534,Gạo thường|Rice,An Giang,2010-04-15,6750
535,Gạo thường|Rice,An Giang,2010-04-19,6750
536,Gạo thường|Rice,An Giang,2010-04-21,6750
537,Gạo thường|Rice,An Giang,2010-04-26,6750
538,Gạo thường|Rice,An Giang,2010-04-28,6750
539,Gạo thường|Rice,An Giang,2010-05-04,7000
540,Gạo thường|Rice,An Giang,2010-05-05,7000
541,Gạo thường|Rice,An Giang,2010-05-06,7000
542,Gạo thường|Rice,An Giang,2010-05-07,7000
543,Gạo thường|Rice,An Giang,2010-05-10,7000
544,Gạo thường|Rice,An Giang,2010-05-12,7000
545,Gạo thường|Rice,An Giang,2010-05-17,7000
546,Gạo thường|Rice,An Giang,2010-05-18,7000
547,Gạo thường|Rice,An Giang,2010-05-20,7000
548,Gạo thường|Rice,An Giang,2010-05-21,7000
549,Gạo thường|Rice,An Giang,2010-05-24,7000
550,Gạo thường|Rice,An Giang,2010-05-25,7000
551,Gạo thường|Rice,An Giang,2010-05-26,7000
552,Gạo thường|Rice,An Giang,2010-05-27,7000
553,Gạo thường|Rice,An Giang,2010-05-28,7000
554,Gạo thường|Rice,An Giang,2010-05-31,7000
555,Gạo thường|Rice,An Giang,2010-06-01,7000
556,Gạo thường|Rice,An Giang,2010-06-02,7000
557,Gạo thường|Rice,An Giang,2010-06-03,7000
558,Gạo thường|Rice,An Giang,2010-06-07,7000
559,Gạo thường|Rice,An Giang,2010-06-08,7000
560,Gạo thường|Rice,An Giang,2010-06-10,7000
561,Gạo thường|Rice,An Giang,2010-06-11,7000
562,Gạo thường|Rice,An Giang,2010-06-14,7000
563,Gạo thường|Rice,An Giang,2010-06-15,7000
564,Gạo thường|Rice,An Giang,2010-06-18,7000
565,Gạo thường|Rice,An Giang,2010-06-21,7000
566,Gạo thường|Rice,An Giang,2010-06-22,7000
567,Gạo thường|Rice,An Giang,2010-06-25,7000
568,Gạo thường|Rice,An Giang,2010-06-29,7000
569,Gạo thường|Rice,An Giang,2010-07-02,7000
570,Gạo thường|Rice,An Giang,2010-07-05,7000
571,Gạo thường|Rice,An Giang,2010-07-12,7000
572,Gạo thường|Rice,An Giang,2010-07-13,7000
573,Gạo thường|Rice,An Giang,2010-07-15,7000
574,Gạo thường|Rice,An Giang,2010-07-16,7000
575,Gạo thường|Rice,An Giang,2010-07-20,7000
576,Gạo thường|Rice,An Giang,2010-07-21,7000
577,Gạo thường|Rice,An Giang,2010-07-22,7000
578,Gạo thường|Rice,An Giang,2010-07-23,7000
579,Gạo thường|Rice,An Giang,2010-07-26,7000
580,Gạo thường|Rice,An Giang,2010-07-27,7000
581,Gạo thường|Rice,An Giang,2010-07-28,7000
582,Gạo thường|Rice,An Giang,2010-07-29,7000
583,Gạo thường|Rice,An Giang,2010-07-30,7000
584,Gạo thường|Rice,An Giang,2010-08-02,7000
585,Gạo thường|Rice,An Giang,2010-08-03,7000
586,Gạo thường|Rice,An Giang,2010-08-04,7000
587,Gạo thường|Rice,An Giang,2010-08-05,7000
588,Gạo thường|Rice,An Giang,2010-08-06,7000
589,Gạo thường|Rice,An Giang,2010-08-09,7000
590,Gạo thường|Rice,An Giang,2010-08-10,7000
591,Gạo thường|Rice,An Giang,2010-08-11,7000
592,Gạo thường|Rice,An Giang,2010-08-12,7000
593,Gạo thường|Rice,An Giang,2010-08-13,7000
594,Gạo thường|Rice,An Giang,2010-08-16,7000
595,Gạo thường|Rice,An Giang,2010-08-17,7000
596,Gạo thường|Rice,An Giang,2010-08-18,7000
597,Gạo thường|Rice,An Giang,2010-08-19,7000
598,Gạo thường|Rice,An Giang,2010-08-20,7000
599,Gạo thường|Rice,An Giang,2010-08-23,7000
600,Gạo thường|Rice,An Giang,2010-08-24,7000
601,Gạo thường|Rice,An Giang,2010-08-25,7000
602,Gạo thường|Rice,An Giang,2010-08-26,7000
603,Gạo thường|Rice,An Giang,2010-08-27,7000
604,Gạo thường|Rice,An Giang,2010-08-30,7000
605,Gạo thường|Rice,An Giang,2010-08-31,7000
606,Gạo thường|Rice,An Giang,2010-09-01,7000
607,Gạo thường|Rice,An Giang,2010-09-07,7000
608,Gạo thường|Rice,An Giang,2010-09-08,7000
609,Gạo thường|Rice,An Giang,2010-09-09,7000
610,Gạo thường|Rice,An Giang,2010-09-10,7000
611,Gạo thường|Rice,An Giang,2010-09-11,7000
612,Gạo thường|Rice,An Giang,2010-09-13,7250
613,Gạo thường|Rice,An Giang,2010-09-14,7250
614,Gạo thường|Rice,An Giang,2010-09-15,7250
615,Gạo thường|Rice,An Giang,2010-09-16,7250
616,Gạo thường|Rice,An Giang,2010-09-17,7250
617,Gạo thường|Rice,An Giang,2010-09-20,7250
618,Gạo thường|Rice,An Giang,2010-09-21,7250
619,Gạo thường|Rice,An Giang,2010-09-22,7250
620,Gạo thường|Rice,An Giang,2010-09-23,7250
621,Gạo thường|Rice,An Giang,2010-09-24,7250
622,Gạo thường|Rice,An Giang,2010-09-27,7250
623,Gạo thường|Rice,An Giang,2010-09-28,7250
624,Gạo thường|Rice,An Giang,2010-09-29,7250
625,Gạo thường|Rice,An Giang,2010-09-30,7250
626,Gạo thường|Rice,An Giang,2010-10-01,7250
627,Gạo thường|Rice,An Giang,2010-10-04,7250
628,Gạo thường|Rice,An Giang,2010-10-05,7250
629,Gạo thường|Rice,An Giang,2010-10-06,7250
630,Gạo thường|Rice,An Giang,2010-10-07,7250
631,Gạo thường|Rice,An Giang,2010-10-11,7250
632,Gạo thường|Rice,An Giang,2010-10-13,7250
633,Gạo thường|Rice,An Giang,2010-10-15,7250
634,Gạo thường|Rice,An Giang,2010-10-18,7750
635,Gạo thường|Rice,An Giang,2010-10-19,7750
636,Gạo thường|Rice,An Giang,2010-10-20,7750
637,Gạo thường|Rice,An Giang,2010-10-22,7750
638,Gạo thường|Rice,An Giang,2010-10-27,7750
639,Gạo thường|Rice,An Giang,2010-10-28,7750
640,Gạo thường|Rice,An Giang,2010-10-29,7750
641,Gạo thường|Rice,An Giang,2010-11-02,7750
642,Gạo thường|Rice,An Giang,2010-11-03,7750
643,Gạo thường|Rice,An Giang,2010-11-05,7750
644,Gạo thường|Rice,An Giang,2010-11-08,7750
645,Gạo thường|Rice,An Giang,2010-11-09,7750
646,Gạo thường|Rice,An Giang,2010-11-10,7750
647,Gạo thường|Rice,An Giang,2010-11-11,7750
648,Gạo thường|Rice,An Giang,2010-11-12,7750
649,Gạo thường|Rice,An Giang,2010-11-17,9000
650,Gạo thường|Rice,An Giang,2010-11-19,9000
651,Gạo thường|Rice,An Giang,2010-11-22,9000
652,Gạo thường|Rice,An Giang,2010-11-23,9000
653,Gạo thường|Rice,An Giang,2010-11-24,9000
654,Gạo thường|Rice,An Giang,2010-11-25,9000
655,Gạo thường|Rice,An Giang,2010-11-26,9000
656,Gạo thường|Rice,An Giang,2010-12-01,9000
657,Gạo thường|Rice,An Giang,2010-12-03,9000
658,Gạo thường|Rice,An Giang,2010-12-06,9500
659,Gạo thường|Rice,An Giang,2010-12-07,9500
660,Gạo thường|Rice,An Giang,2010-12-08,9500
661,Gạo thường|Rice,An Giang,2010-12-09,9500
662,Gạo thường|Rice,An Giang,2010-12-10,9500
663,Gạo thường|Rice,An Giang,2010-12-13,8750
664,Gạo thường|Rice,An Giang,2010-12-15,8750
665,Gạo thường|Rice,An Giang,2010-12-17,8750
666,Gạo thường|Rice,An Giang,2010-12-20,8750
667,Gạo thường|Rice,An Giang,2010-12-21,8000
668,Gạo thường|Rice,An Giang,2010-12-22,8000
669,Gạo thường|Rice,An Giang,2010-12-24,7850
670,Gạo thường|Rice,An Giang,2010-12-27,8000
671,Gạo thường|Rice,An Giang,2010-12-28,8000
672,Gạo thường|Rice,An Giang,2011-01-05,8000
673,Gạo thường|Rice,An Giang,2011-01-06,8000
674,Gạo thường|Rice,An Giang,2011-01-10,8250
675,Gạo thường|Rice,An Giang,2011-01-11,9250
676,Gạo thường|Rice,An Giang,2011-01-12,9250
677,Gạo thường|Rice,An Giang,2011-01-13,9250
678,Gạo thường|Rice,An Giang,2011-01-14,9250
679,Gạo thường|Rice,An Giang,2011-01-18,9250
680,Gạo thường|Rice,An Giang,2011-01-19,9250
681,Gạo thường|Rice,An Giang,2011-01-20,9250
682,Gạo thường|Rice,An Giang,2011-01-21,9000
683,Gạo thường|Rice,An Giang,2011-01-24,9000
684,Gạo thường|Rice,An Giang,2011-01-25,9500
685,Gạo thường|Rice,An Giang,2011-01-26,9500
686,Gạo thường|Rice,An Giang,2011-02-08,10000
687,Gạo thường|Rice,An Giang,2011-02-09,10000
688,Gạo thường|Rice,An Giang,2011-02-11,9500
689,Gạo thường|Rice,An Giang,2011-02-15,9500
690,Gạo thường|Rice,An Giang,2011-02-16,9500
691,Gạo thường|Rice,An Giang,2011-02-17,9500
692,Gạo thường|Rice,An Giang,2011-02-18,9500
693,Gạo thường|Rice,An Giang,2011-02-21,9500
694,Gạo thường|Rice,An Giang,2011-02-23,9500
695,Gạo thường|Rice,An Giang,2011-02-25,9500
696,Gạo thường|Rice,An Giang,2011-02-28,9500
697,Gạo thường|Rice,An Giang,2011-03-01,9500
698,Gạo thường|Rice,An Giang,2011-03-02,9500
699,Gạo thường|Rice,An Giang,2011-03-03,9500
700,Gạo thường|Rice,An Giang,2011-03-04,9500
701,Gạo thường|Rice,An Giang,2011-03-07,9500
702,Gạo thường|Rice,An Giang,2011-03-09,9500
703,Gạo thường|Rice,An Giang,2011-03-11,9500
704,Gạo thường|Rice,An Giang,2011-03-14,9500
705,Gạo thường|Rice,An Giang,2011-03-15,9500
706,Gạo thường|Rice,An Giang,2011-03-16,10000
707,Gạo thường|Rice,An Giang,2011-03-17,10000
708,Gạo thường|Rice,An Giang,2011-03-18,10000
709,Gạo thường|Rice,An Giang,2011-03-21,10000
710,Gạo thường|Rice,An Giang,2011-03-23,10000
711,Gạo thường|Rice,An Giang,2011-03-24,10000
712,Gạo thường|Rice,An Giang,2011-03-25,10000
713,Gạo thường|Rice,An Giang,2011-03-28,10000
714,Gạo thường|Rice,An Giang,2011-03-29,10000
715,Gạo thường|Rice,An Giang,2011-03-30,9500
716,Gạo thường|Rice,An Giang,2011-03-31,10000
717,Gạo thường|Rice,An Giang,2011-04-01,9750
718,Gạo thường|Rice,An Giang,2011-04-04,10000
719,Gạo thường|Rice,An Giang,2011-04-05,10000
720,Gạo thường|Rice,An Giang,2011-04-06,10000
721,Gạo thường|Rice,An Giang,2011-04-07,10000
722,Gạo thường|Rice,An Giang,2011-04-08,10000
723,Gạo thường|Rice,An Giang,2011-04-09,10100
724,Gạo thường|Rice,An Giang,2011-04-13,10100
725,Gạo thường|Rice,An Giang,2011-04-14,10100
726,Gạo thường|Rice,An Giang,2011-04-15,10100
727,Gạo thường|Rice,An Giang,2011-04-18,10100
728,Gạo thường|Rice,An Giang,2011-04-19,10000
729,Gạo thường|Rice,An Giang,2011-04-20,10000
730,Gạo thường|Rice,An Giang,2011-04-21,10000
731,Gạo thường|Rice,An Giang,2011-04-22,10000
732,Gạo thường|Rice,An Giang,2011-04-25,10250
733,Gạo thường|Rice,An Giang,2011-04-26,10800
734,Gạo thường|Rice,An Giang,2011-04-27,11000
735,Gạo thường|Rice,An Giang,2011-04-28,11000
736,Gạo thường|Rice,An Giang,2011-04-29,11000
737,Gạo thường|Rice,An Giang,2011-05-04,11000
738,Gạo thường|Rice,An Giang,2011-05-05,11000
739,Gạo thường|Rice,An Giang,2011-05-09,11000
740,Gạo thường|Rice,An Giang,2011-05-10,11000
741,Gạo thường|Rice,An Giang,2011-05-11,11000
742,Gạo thường|Rice,An Giang,2011-05-12,11000
743,Gạo thường|Rice,An Giang,2011-05-13,11000
744,Gạo thường|Rice,An Giang,2011-05-18,11000
745,Gạo thường|Rice,An Giang,2011-05-19,11000
746,Gạo thường|Rice,An Giang,2011-05-20,11000
747,Gạo thường|Rice,An Giang,2011-05-23,11000
748,Gạo thường|Rice,An Giang,2011-05-24,11000
749,Gạo thường|Rice,An Giang,2011-05-26,11000
750,Gạo thường|Rice,An Giang,2011-05-27,10500
751,Gạo thường|Rice,An Giang,2011-05-30,10500
752,Gạo thường|Rice,An Giang,2011-05-31,10500
753,Gạo thường|Rice,An Giang,2011-06-01,10500
754,Gạo thường|Rice,An Giang,2011-06-02,10500
755,Gạo thường|Rice,An Giang,2011-06-03,10500
756,Gạo thường|Rice,An Giang,2011-06-06,10500
757,Gạo thường|Rice,An Giang,2011-06-07,10500
758,Gạo thường|Rice,An Giang,2011-06-08,10000
759,Gạo thường|Rice,An Giang,2011-06-09,10000
760,Gạo thường|Rice,An Giang,2011-06-10,10000
761,Gạo thường|Rice,An Giang,2011-06-13,10000
762,Gạo thường|Rice,An Giang,2011-06-14,10000
763,Gạo thường|Rice,An Giang,2011-06-15,10000
764,Gạo thường|Rice,An Giang,2011-06-16,10000
765,Gạo thường|Rice,An Giang,2011-06-17,10000
766,Gạo thường|Rice,An Giang,2011-06-20,10000
767,Gạo thường|Rice,An Giang,2011-06-21,10000
768,Gạo thường|Rice,An Giang,2011-06-22,10000
769,Gạo thường|Rice,An Giang,2011-06-23,10000
770,Gạo thường|Rice,An Giang,2011-06-24,10000
771,Gạo thường|Rice,An Giang,2011-06-27,10000
772,Gạo thường|Rice,An Giang,2011-06-28,10000
773,Gạo thường|Rice,An Giang,2011-06-29,10000
774,Gạo thường|Rice,An Giang,2011-07-01,10000
775,Gạo thường|Rice,An Giang,2011-07-04,10000
776,Gạo thường|Rice,An Giang,2011-07-05,10000
777,Gạo thường|Rice,An Giang,2011-07-06,10000
778,Gạo thường|Rice,An Giang,2011-07-07,10000
779,Gạo thường|Rice,An Giang,2011-07-08,10000
780,Gạo thường|Rice,An Giang,2011-07-11,10000
781,Gạo thường|Rice,An Giang,2011-07-13,10000
782,Gạo thường|Rice,An Giang,2011-07-14,10000
783,Gạo thường|Rice,An Giang,2011-07-15,10000
784,Gạo thường|Rice,An Giang,2011-07-18,10000
785,Gạo thường|Rice,An Giang,2011-07-19,10000
786,Gạo thường|Rice,An Giang,2011-07-21,10000
787,Gạo thường|Rice,An Giang,2011-07-22,10000
788,Gạo thường|Rice,An Giang,2011-07-25,10000
789,Gạo thường|Rice,An Giang,2011-07-26,10500
790,Gạo thường|Rice,An Giang,2011-07-27,10500
791,Gạo thường|Rice,An Giang,2011-07-28,10500
792,Gạo thường|Rice,An Giang,2011-07-29,10500
793,Gạo thường|Rice,An Giang,2011-08-01,11000
794,Gạo thường|Rice,An Giang,2011-08-02,11000
795,Gạo thường|Rice,An Giang,2011-08-03,11000
796,Gạo thường|Rice,An Giang,2011-08-04,10500
797,Gạo thường|Rice,An Giang,2011-08-08,10500
798,Gạo thường|Rice,An Giang,2011-08-09,10500
799,Gạo thường|Rice,An Giang,2011-08-10,10500
800,Gạo thường|Rice,An Giang,2011-08-11,11000
801,Gạo thường|Rice,An Giang,2011-08-12,11000
802,Gạo thường|Rice,An Giang,2011-08-15,11000
803,Gạo thường|Rice,An Giang,2011-08-16,11000
804,Gạo thường|Rice,An Giang,2011-08-17,11000
805,Gạo thường|Rice,An Giang,2011-08-18,11000
806,Gạo thường|Rice,An Giang,2011-08-19,11000
807,Gạo thường|Rice,An Giang,2011-08-22,11000
808,Gạo thường|Rice,An Giang,2011-08-23,11000
809,Gạo thường|Rice,An Giang,2011-08-24,11000
810,Gạo thường|Rice,An Giang,2011-08-25,11000
811,Gạo thường|Rice,An Giang,2011-08-29,11000
812,Gạo thường|Rice,An Giang,2011-08-30,11000
813,Gạo thường|Rice,An Giang,2011-08-31,11000
814,Gạo thường|Rice,An Giang,2011-09-01,10500
815,Gạo thường|Rice,An Giang,2011-09-05,10500
816,Gạo thường|Rice,An Giang,2011-09-06,10500
817,Gạo thường|Rice,An Giang,2011-09-07,10500
818,Gạo thường|Rice,An Giang,2011-09-08,10500
819,Gạo thường|Rice,An Giang,2011-09-09,10500
820,Gạo thường|Rice,An Giang,2011-09-12,10500
821,Gạo thường|Rice,An Giang,2011-09-13,10500
822,Gạo thường|Rice,An Giang,2011-09-14,10800
823,Gạo thường|Rice,An Giang,2011-09-15,10800
824,Gạo thường|Rice,An Giang,2011-09-16,11000
825,Gạo thường|Rice,An Giang,2011-09-19,11000
826,Gạo thường|Rice,An Giang,2011-09-20,11000
827,Gạo thường|Rice,An Giang,2011-09-21,11000
828,Gạo thường|Rice,An Giang,2011-09-22,11000
829,Gạo thường|Rice,An Giang,2011-09-23,11000
830,Gạo thường|Rice,An Giang,2011-09-26,11000
831,Gạo thường|Rice,An Giang,2011-09-27,11000
832,Gạo thường|Rice,An Giang,2011-09-28,11000
833,Gạo thường|Rice,An Giang,2011-09-29,11000
834,Gạo thường|Rice,An Giang,2011-09-30,11000
835,Gạo thường|Rice,An Giang,2011-10-03,11000
836,Gạo thường|Rice,An Giang,2011-10-04,11000
837,Gạo thường|Rice,An Giang,2011-10-06,11000
838,Gạo thường|Rice,An Giang,2011-10-07,11500
839,Gạo thường|Rice,An Giang,2011-10-10,11500
840,Gạo thường|Rice,An Giang,2011-10-11,11500
841,Gạo thường|Rice,An Giang,2011-10-12,11500
842,Gạo thường|Rice,An Giang,2011-10-13,11500
843,Gạo thường|Rice,An Giang,2011-10-17,11500
844,Gạo thường|Rice,An Giang,2011-10-18,11500
845,Gạo thường|Rice,An Giang,2011-10-19,11500
846,Gạo thường|Rice,An Giang,2011-10-20,11500
847,Gạo thường|Rice,An Giang,2011-10-21,11500
848,Gạo thường|Rice,An Giang,2011-10-24,11500
849,Gạo thường|Rice,An Giang,2011-10-25,11500
850,Gạo thường|Rice,An Giang,2011-10-26,11500
851,Gạo thường|Rice,An Giang,2011-10-27,11500
852,Gạo thường|Rice,An Giang,2011-10-28,12500
853,Gạo thường|Rice,An Giang,2011-10-31,12500
854,Gạo thường|Rice,An Giang,2011-11-01,12500
855,Gạo thường|Rice,An Giang,2011-11-02,12500
856,Gạo thường|Rice,An Giang,2011-11-04,12500
857,Gạo thường|Rice,An Giang,2011-11-07,12500
858,Gạo thường|Rice,An Giang,2011-11-08,12500
859,Gạo thường|Rice,An Giang,2011-11-09,12500
860,Gạo thường|Rice,An Giang,2011-11-10,12000
861,Gạo thường|Rice,An Giang,2011-11-11,12000
862,Gạo thường|Rice,An Giang,2011-11-15,12000
863,Gạo thường|Rice,An Giang,2011-11-16,12000
864,Gạo thường|Rice,An Giang,2011-11-17,12000
865,Gạo thường|Rice,An Giang,2011-11-18,12000
866,Gạo thường|Rice,An Giang,2011-11-21,12000
867,Gạo thường|Rice,An Giang,2011-11-22,12000
868,Gạo thường|Rice,An Giang,2011-11-23,12000
869,Gạo thường|Rice,An Giang,2011-11-24,12000
870,Gạo thường|Rice,An Giang,2011-11-25,12100
871,Gạo thường|Rice,An Giang,2011-11-28,12100
872,Gạo thường|Rice,An Giang,2011-11-29,12100
873,Gạo thường|Rice,An Giang,2011-11-30,12000
874,Gạo thường|Rice,An Giang,2011-12-01,12000
875,Gạo thường|Rice,An Giang,2011-12-02,12000
876,Gạo thường|Rice,An Giang,2011-12-05,12000
877,Gạo thường|Rice,An Giang,2011-12-06,11500
878,Gạo thường|Rice,An Giang,2011-12-07,11000
879,Gạo thường|Rice,An Giang,2011-12-08,11000
880,Gạo thường|Rice,An Giang,2011-12-09,11000
881,Gạo thường|Rice,An Giang,2011-12-12,11000
882,Gạo thường|Rice,An Giang,2011-12-13,11000
883,Gạo thường|Rice,An Giang,2011-12-14,11000
884,Gạo thường|Rice,An Giang,2011-12-15,11000
885,Gạo thường|Rice,An Giang,2011-12-16,11000
886,Gạo thường|Rice,An Giang,2011-12-19,11000
887,Gạo thường|Rice,An Giang,2011-12-20,11500
888,Gạo thường|Rice,An Giang,2011-12-21,11000
889,Gạo thường|Rice,An Giang,2011-12-22,11000
890,Gạo thường|Rice,An Giang,2011-12-23,11000
891,Gạo thường|Rice,An Giang,2011-12-26,11000
892,Gạo thường|Rice,An Giang,2011-12-27,11000
893,Gạo thường|Rice,An Giang,2011-12-28,11000
894,Gạo thường|Rice,An Giang,2011-12-29,11000
895,Gạo thường|Rice,An Giang,2011-12-30,11000
896,Gạo thường|Rice,An Giang,2012-01-03,11000
897,Gạo thường|Rice,An Giang,2012-01-04,11000
898,Gạo thường|Rice,An Giang,2012-01-05,11000
